file,precision,registers,version,block,sort,kernel time,total time,memory
2_RANDCONSTHEIGHT_10000,float,32,1,1024,W,114963,116531,4781892
2_RANDCONSTHEIGHT_10000,float,32,1,1024,H,114953,116482,4781892
2_RANDCONSTHEIGHT_10000,float,32,2,1024,-,123154,123680,4742268
2_RANDCONSTHEIGHT_10000,float,32,2,1024,W,117305,118997,4781892
2_RANDCONSTHEIGHT_10000,float,32,2,1024,H,117269,118862,4781892
2_RANDCONSTHEIGHT_10000,float,32,3,1024,-,122444,122921,4754416
2_RANDCONSTHEIGHT_10000,float,32,3,1024,W,116126,117717,4793664
2_RANDCONSTHEIGHT_10000,float,32,3,1024,H,116052,117624,4793664
2_RANDCONSTHEIGHT_10000,double,32,1,1024,-,219956,220472,9342328
2_RANDCONSTHEIGHT_10000,double,32,1,1024,W,211443,213759,9381952
2_RANDCONSTHEIGHT_10000,double,32,1,1024,H,211406,213704,9381952
2_RANDCONSTHEIGHT_10000,double,32,2,1024,-,221515,222018,9342328
2_RANDCONSTHEIGHT_10000,double,32,2,1024,W,213532,215799,9381952
2_RANDCONSTHEIGHT_10000,double,32,2,1024,H,212525,214856,9381952
2_RANDCONSTHEIGHT_10000,double,32,3,1024,-,223772,224256,9354476
2_RANDCONSTHEIGHT_10000,double,32,3,1024,W,214889,217208,9393724
2_RANDCONSTHEIGHT_10000,double,32,3,1024,H,214704,216960,9393724
3_RANDCONSTWIDTH_10000,float,32,1,1024,-,241015,241654,48412028
3_RANDCONSTWIDTH_10000,float,32,1,1024,W,183966,185715,48452028
3_RANDCONSTWIDTH_10000,float,32,1,1024,H,183506,185286,48452028
3_RANDCONSTWIDTH_10000,float,32,2,1024,-,248836,249468,48412028
3_RANDCONSTWIDTH_10000,float,32,2,1024,W,185366,187083,48452028
3_RANDCONSTWIDTH_10000,float,32,2,1024,H,185388,187085,48452028
3_RANDCONSTWIDTH_10000,float,32,3,1024,-,242801,243423,46444448
3_RANDCONSTWIDTH_10000,float,32,3,1024,W,136006,137957,24523152
3_RANDCONSTWIDTH_10000,float,32,3,1024,H,136337,137961,24523152
3_RANDCONSTWIDTH_10000,double,32,1,1024,-,535307,536088,96692088
3_RANDCONSTWIDTH_10000,double,32,1,1024,W,429182,431733,96732088
3_RANDCONSTWIDTH_10000,double,32,1,1024,H,429766,432252,96732088
3_RANDCONSTWIDTH_10000,double,32,2,1024,-,536032,536903,96692088
3_RANDCONSTWIDTH_10000,double,32,2,1024,W,430828,433452,96732088
3_RANDCONSTWIDTH_10000,double,32,2,1024,H,429883,432957,96732088
3_RANDCONSTWIDTH_10000,double,32,3,1024,-,538437,539217,92755020
3_RANDCONSTWIDTH_10000,double,32,3,1024,W,374100,376582,48872428
3_RANDCONSTWIDTH_10000,double,32,3,1024,H,374569,377026,48872428
0_UNIFORM_30000,float,32,1,1024,-,66695,67649,14195836
0_UNIFORM_30000,float,32,1,1024,W,66519,68907,14315836
0_UNIFORM_30000,float,32,1,1024,H,66465,68841,14315836
0_UNIFORM_30000,float,32,2,1024,-,67597,68512,14195836
0_UNIFORM_30000,float,32,2,1024,W,67437,69810,14315836
0_UNIFORM_30000,float,32,2,1024,H,67658,70038,14315836
0_UNIFORM_30000,float,32,3,1024,-,68497,69417,14201552
0_UNIFORM_30000,float,32,3,1024,W,68566,71009,14321552
0_UNIFORM_30000,float,32,3,1024,H,68484,70891,14321552
0_UNIFORM_30000,double,32,1,1024,-,201061,202008,27995896
0_UNIFORM_30000,double,32,1,1024,W,201126,204994,28115896
0_UNIFORM_30000,double,32,1,1024,H,201208,205013,28115896
0_UNIFORM_30000,double,32,2,1024,-,200746,201709,27995896
0_UNIFORM_30000,double,32,2,1024,W,201018,204805,28115896
0_UNIFORM_30000,double,32,2,1024,H,201007,204803,28115896
0_UNIFORM_30000,double,32,3,1024,-,202821,203776,28001612
0_UNIFORM_30000,double,32,3,1024,W,202913,206759,28121612
0_UNIFORM_30000,double,32,3,1024,H,202623,206604,28121612
1_RAND_30000,float,32,1,1024,-,3728801,3730228,145266356
1_RAND_30000,float,32,1,1024,W,3151379,3154334,145385368
1_RAND_30000,float,32,1,1024,H,3137136,3140029,145385388
1_RAND_30000,float,32,2,1024,-,3821923,3823294,145266356
1_RAND_30000,float,32,2,1024,W,3205094,3207974,145385368
1_RAND_30000,float,32,2,1024,H,3178401,3181321,145385388
1_RAND_30000,float,32,3,1024,-,3347987,3349081,113215504
1_RAND_30000,float,32,3,1024,W,2308989,2311582,81127640
1_RAND_30000,float,32,3,1024,H,2230519,2233203,74077824
1_RAND_30000,double,32,1,1024,-,6426819,6428529,290106412
1_RAND_30000,double,32,1,1024,W,5719015,5723620,290225428
1_RAND_30000,double,32,1,1024,H,5667627,5672208,290225448
1_RAND_30000,double,32,2,1024,-,6468243,6469849,290106412
1_RAND_30000,double,32,2,1024,W,5741949,5746502,290225428
1_RAND_30000,double,32,2,1024,H,5690217,5694656,290225448
1_RAND_30000,double,32,3,1024,-,6044073,6045486,225966548
1_RAND_30000,double,32,3,1024,W,4830627,4834614,162468452
1_RAND_30000,double,32,3,1024,H,4752117,4756120,147575052
2_RANDCONSTHEIGHT_30000,float,32,1,1024,-,359185,360370,14226460
2_RANDCONSTHEIGHT_30000,float,32,1,1024,W,341851,344572,14345420
2_RANDCONSTHEIGHT_30000,float,32,1,1024,H,342010,344687,14345420
2_RANDCONSTHEIGHT_30000,float,32,2,1024,-,366919,368119,14226460
2_RANDCONSTHEIGHT_30000,float,32,2,1024,W,349210,351850,14345420
2_RANDCONSTHEIGHT_30000,float,32,2,1024,H,348999,351689,14345420
2_RANDCONSTHEIGHT_30000,float,32,3,1024,-,364700,365764,14262800
2_RANDCONSTHEIGHT_30000,float,32,3,1024,W,345313,347911,14380720
2_RANDCONSTHEIGHT_30000,float,32,3,1024,H,345604,348264,14380720
2_RANDCONSTHEIGHT_30000,double,32,1,1024,-,657327,658611,28026520
2_RANDCONSTHEIGHT_30000,double,32,1,1024,W,628375,632452,28145480
2_RANDCONSTHEIGHT_30000,double,32,1,1024,H,628533,632582,28145480
2_RANDCONSTHEIGHT_30000,double,32,2,1024,-,660658,661998,28026520
2_RANDCONSTHEIGHT_30000,double,32,2,1024,W,632929,637134,28145480
2_RANDCONSTHEIGHT_30000,double,32,2,1024,H,632786,637390,28145480
2_RANDCONSTHEIGHT_30000,double,32,3,1024,-,667652,668776,28062860
2_RANDCONSTHEIGHT_30000,double,32,3,1024,W,638560,642590,28180780
2_RANDCONSTHEIGHT_30000,double,32,3,1024,H,638850,642849,28180780
3_RANDCONSTWIDTH_30000,float,32,1,1024,-,718643,719791,145235836
3_RANDCONSTWIDTH_30000,float,32,1,1024,W,549405,552212,145355836
3_RANDCONSTWIDTH_30000,float,32,1,1024,H,549438,552187,145355836
3_RANDCONSTWIDTH_30000,float,32,2,1024,-,742318,743466,145235836
3_RANDCONSTWIDTH_30000,float,32,2,1024,W,555073,557857,145355836
3_RANDCONSTWIDTH_30000,float,32,2,1024,H,555920,558711,145355836
3_RANDCONSTWIDTH_30000,float,32,3,1024,-,724643,725893,139366352
3_RANDCONSTWIDTH_30000,float,32,3,1024,W,409825,412588,74276816
3_RANDCONSTWIDTH_30000,float,32,3,1024,H,411218,413888,74276816
3_RANDCONSTWIDTH_30000,double,32,1,1024,-,1588614,1589882,290075896
3_RANDCONSTWIDTH_30000,double,32,1,1024,W,1286809,1291182,290195896
3_RANDCONSTWIDTH_30000,double,32,1,1024,H,1288245,1292591,290195896
3_RANDCONSTWIDTH_30000,double,32,2,1024,-,1597414,1599104,290075896
3_RANDCONSTWIDTH_30000,double,32,2,1024,W,1295628,1299962,290195896
3_RANDCONSTWIDTH_30000,double,32,2,1024,H,1292675,1297025,290195896
3_RANDCONSTWIDTH_30000,double,32,3,1024,-,1600637,1601974,278331212
3_RANDCONSTWIDTH_30000,double,32,3,1024,W,1132418,1136649,148032140
3_RANDCONSTWIDTH_30000,double,32,3,1024,H,1134042,1138174,148032140
