file,precision,registers,version,block,sort,kernel time,total time,memory
1_RAND,float,-,1,32,-,12928556,12929885,297562264
1_RAND,float,-,1,32,w,14487129,14490376,297824408
1_RAND,float,-,1,32,W,13724924,13728188,297824408
1_RAND,float,-,1,32,h,15247007,15250224,297824408
1_RAND,float,-,1,32,H,14396314,14399564,297824408
1_RAND,float,-,1,64,-,12638406,12639618,297562264
1_RAND,float,-,1,64,w,18143167,18146488,297824408
1_RAND,float,-,1,64,W,17948071,17951326,297824408
1_RAND,float,-,1,64,h,20654071,20657319,297824408
1_RAND,float,-,1,64,H,19352939,19356289,297824408
1_RAND,float,-,1,128,-,12854578,12899237,297562264
1_RAND,float,-,1,128,w,17964464,18074285,297824408
1_RAND,float,-,1,128,W,16703558,16776606,297824408
1_RAND,float,-,1,128,h,20564714,20645609,297824408
1_RAND,float,-,1,128,H,19762299,19836721,297824408
1_RAND,float,-,1,256,-,13403925,13407007,297562264
1_RAND,float,-,1,256,w,17187378,17190502,297824408
1_RAND,float,-,1,256,W,16691123,16694369,297824408
1_RAND,float,-,1,256,h,19119108,19122248,297824408
1_RAND,float,-,1,256,H,18453791,18456891,297824408
1_RAND,float,-,1,512,-,14403018,14404167,297562264
1_RAND,float,-,1,512,w,16718835,16721942,297824408
1_RAND,float,-,1,512,W,16674934,16678023,297824408
1_RAND,float,-,1,512,h,18315026,18318193,297824408
1_RAND,float,-,1,512,H,17633965,17637261,297824408
1_RAND,float,-,2,32,-,10677215,10679491,585171064
1_RAND,float,-,2,32,w,3684899,3689163,585433208
1_RAND,float,-,2,32,W,3098591,3102724,585433208
1_RAND,float,-,2,32,h,3655161,3659451,585433208
1_RAND,float,-,2,32,H,3002532,3006623,585433208
1_RAND,float,-,2,64,-,8833994,8836191,585171064
1_RAND,float,-,2,64,w,2670859,2674913,585433208
1_RAND,float,-,2,64,W,2132801,2136878,585433208
1_RAND,float,-,2,64,h,2678543,2682665,585433208
1_RAND,float,-,2,64,H,2120999,2125444,585433208
1_RAND,float,-,2,128,-,8966884,8969237,585171064
1_RAND,float,-,2,128,w,2750092,2754163,585433208
1_RAND,float,-,2,128,W,2277509,2281747,585433208
