file,precision,registers,version,block,sort,kernel time,total time
unif_book_hw_100000,double,32,3,1024,H,896898,907868
unif_book_hw_100000,double,32,3,1024,w,896543,907334
unif_book_hw_100000,double,32,3,1024,W,896595,907480
unif_hw_100000,float,-,3,1024,h,5104011,5110678
unif_hw_100000,float,-,3,1024,H,5104452,5111133
unif_hw_100000,float,-,3,1024,w,5104768,5110955
unif_hw_100000,float,-,3,1024,W,5105005,5111172
unif_hw_100000,float,32,3,1024,h,3832352,3838902
unif_hw_100000,float,32,3,1024,H,3828986,3835122
unif_hw_100000,float,32,3,1024,w,3828051,3834211
unif_hw_100000,float,32,3,1024,W,3828834,3834903
unif_hw_100000,double,-,3,1024,h,9516352,9516356
unif_hw_100000,double,-,3,1024,H,9516352,9516356
unif_hw_100000,double,-,3,1024,w,9516352,9516356
unif_hw_100000,double,-,3,1024,W,9516352,9516356
unif_hw_100000,double,32,3,1024,h,11307054,11318615
unif_hw_100000,double,32,3,1024,H,11296959,11308432
unif_hw_100000,double,32,3,1024,w,11296007,11307335
unif_hw_100000,double,32,3,1024,W,11292323,11303639
